Time,Trial,Event,Player.Color,Position.X,Position.Y,Planet.Id,WhiteHole.Interaction.BluePlayer,WhiteHole.Interaction.RedPlayer,Planet.Interaction.BluePlayer,Planet.Interaction.RedPlayer,Asteroid.Interaction.BluePlayer,Asteroid.Interaction.RedPlayer
2020-03-11 09:52:16.982400,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,1,0,0
2020-03-11 09:52:17.715500,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,1,1,0,1,0,0
2020-03-11 09:52:17.839500,2,Planet.SinglePlayer.Exit,Red Player,71.0,50.0,5946.0,1,1,0,1,0,0
2020-03-11 09:52:17.849500,2,,,,,,1,1,0,0,0,0
2020-03-11 09:52:17.848500,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:52:17.858500,2,,,,,,0,1,0,0,0,0
2020-03-11 09:52:18.949500,2,WhiteHole.SinglePlayer.Exit,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:52:18.959500,2,,,,,,0,0,0,0,0,0
2020-03-11 09:52:19.745600,2,Planet.Creation,Blue Player,54.0,68.0,5998.0,0,0,0,0,0,0
2020-03-11 09:52:20.754600,2,Planet.SinglePlayer.Connection,Red Player,69.0,50.0,5946.0,0,0,0,1,0,0
2020-03-11 09:52:21.738700,2,Planet.SinglePlayer.Connection,Blue Player,51.0,66.0,5998.0,0,0,1,1,0,0
2020-03-11 09:52:23.824800,2,Planet.SinglePlayer.Exit,Blue Player,54.0,68.0,5998.0,0,0,1,1,0,0
2020-03-11 09:52:23.834800,2,,,,,,0,0,0,1,0,0
2020-03-11 09:52:25.722900,2,Planet.SinglePlayer.Exit,Red Player,71.0,50.0,5946.0,0,0,0,1,0,0
2020-03-11 09:52:25.732900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:52:25.949900,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:52:29.183100,2,WhiteHole.SinglePlayer.Exit,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:52:29.193100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:52:40.249800,2,WhiteHole.SinglePlayer.Touch,Red Player,56.0,81.0,,0,1,0,0,0,0
2020-03-11 09:52:40.999800,2,WhiteHole.SinglePlayer.Exit,Red Player,56.0,81.0,,0,1,0,0,0,0
2020-03-11 09:52:41.009800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:52:47.835200,2,WhiteHole.SinglePlayer.Touch,Red Player,56.0,81.0,,0,1,0,0,0,0
2020-03-11 09:52:51.324400,2,WhiteHole.SinglePlayer.Trigger,Red Player,56.0,81.0,,0,1,0,0,0,0
2020-03-11 09:52:51.334400,2,,,,,,0,0,0,0,0,0
2020-03-11 09:52:54.185500,2,WhiteHole.SinglePlayer.Touch,Red Player,15.0,56.0,,0,1,0,0,0,0
2020-03-11 09:52:54.651600,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,1,0,0,0,0
2020-03-11 09:52:56.451700,2,WhiteHole.SinglePlayer.Exit,Red Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:52:56.461700,2,,,,,,1,0,0,0,0,0
2020-03-11 09:52:57.468700,2,WhiteHole.SinglePlayer.Touch,Red Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:52:58.934800,2,WhiteHole.SinglePlayer.Exit,Blue Player,43.0,15.0,,1,1,0,0,0,0
2020-03-11 09:52:58.944800,2,,,,,,0,1,0,0,0,0
2020-03-11 09:53:00.959900,2,WhiteHole.SinglePlayer.Trigger,Red Player,15.0,56.0,,0,1,0,0,0,0
2020-03-11 09:53:00.969900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:11.302500,2,WhiteHole.SinglePlayer.Touch,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:13.669700,2,WhiteHole.SinglePlayer.Exit,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:13.679700,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:15.103700,2,WhiteHole.SinglePlayer.Touch,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:16.169800,2,WhiteHole.SinglePlayer.Exit,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:16.179800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:17.069900,2,WhiteHole.SinglePlayer.Touch,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:20.561100,2,WhiteHole.SinglePlayer.Trigger,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:53:20.571100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:22.853200,2,WhiteHole.SinglePlayer.Touch,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:53:23.966300,2,Planet.Creation,Blue Player,75.0,43.0,6658.0,1,0,0,0,0,0
2020-03-11 09:53:26.777400,2,WhiteHole.SinglePlayer.Trigger,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:53:26.787400,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:35.601900,2,Planet.Creation,Red Player,49.0,63.0,7032.0,0,0,0,0,0,0
2020-03-11 09:53:37.578000,2,Planet.SinglePlayer.Connection,Red Player,51.0,62.0,5998.0,0,0,0,1,0,0
2020-03-11 09:53:37.811000,2,Planet.SinglePlayer.Exit,Red Player,53.0,68.0,5998.0,0,0,0,1,0,0
2020-03-11 09:53:37.821000,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:40.956200,2,WhiteHole.SinglePlayer.Touch,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:53:44.022400,2,WhiteHole.SinglePlayer.Exit,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:53:44.032400,2,,,,,,0,0,0,0,0,0
2020-03-11 09:53:47.421600,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:53:49.554700,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:53:49.564700,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:10.297900,2,Asteroid.SinglePlayer.Connection,Blue Player,54.0,33.0,,0,0,0,0,1,0
2020-03-11 09:54:10.431900,2,Asteroid.SinglePlayer.Connection,Red Player,46.0,30.0,,0,0,0,0,1,1
2020-03-11 09:54:19.611400,2,Asteroid.SinglePlayer.Exit,Red Player,57.0,40.0,,0,0,0,0,1,1
2020-03-11 09:54:19.621400,2,,,,,,0,0,0,0,1,0
2020-03-11 09:54:20.381500,2,Asteroid.SinglePlayer.Exit,Blue Player,60.0,42.0,,0,0,0,0,1,0
2020-03-11 09:54:20.391500,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:23.641700,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 09:54:23.991700,2,WhiteHole.SinglePlayer.Exit,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 09:54:24.001700,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:24.807700,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 09:54:28.297900,2,WhiteHole.SinglePlayer.Trigger,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 09:54:28.307900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:31.076100,2,Planet.Creation,Red Player,48.0,54.0,7358.0,0,0,0,0,0,0
2020-03-11 09:54:33.948300,2,Asteroid.SinglePlayer.Connection,Red Player,64.0,82.0,,0,0,0,0,0,1
2020-03-11 09:54:35.515300,2,Asteroid.SinglePlayer.Exit,Red Player,64.0,87.0,,0,0,0,0,0,1
2020-03-11 09:54:35.525300,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:44.425900,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:54:45.825900,2,WhiteHole.SinglePlayer.Touch,Blue Player,72.0,16.0,,1,1,0,0,0,0
2020-03-11 09:54:47.915100,2,WhiteHole.SinglePlayer.Trigger,Red Player,83.0,43.0,,1,1,0,0,0,0
2020-03-11 09:54:47.925100,2,,,,,,1,0,0,0,0,0
2020-03-11 09:54:49.332100,2,WhiteHole.SinglePlayer.Trigger,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:54:49.342100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:54:51.394300,2,Planet.Creation,Red Player,84.0,41.0,7924.0,0,0,0,0,0,0
2020-03-11 09:54:57.893600,2,WhiteHole.SinglePlayer.Touch,Red Player,15.0,56.0,,0,1,0,0,0,0
2020-03-11 09:54:58.511700,2,Planet.Creation,Blue Player,71.0,33.0,8080.0,0,1,0,0,0,0
2020-03-11 09:55:01.382800,2,WhiteHole.SinglePlayer.Trigger,Red Player,15.0,56.0,,0,1,0,0,0,0
2020-03-11 09:55:01.392800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:55:11.795400,2,Planet.Creation,Blue Player,53.0,60.0,8418.0,0,0,0,0,0,0
2020-03-11 09:55:15.311600,2,WhiteHole.SinglePlayer.Touch,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:55:18.144800,2,WhiteHole.SinglePlayer.Touch,Blue Player,37.0,68.0,,1,1,0,0,0,0
2020-03-11 09:55:19.127800,2,WhiteHole.SinglePlayer.Exit,Blue Player,37.0,68.0,,1,1,0,0,0,0
2020-03-11 09:55:19.137800,2,,,,,,0,1,0,0,0,0
2020-03-11 09:55:21.652000,2,WhiteHole.SinglePlayer.Trigger,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:55:21.662000,2,,,,,,0,0,0,0,0,0
2020-03-11 09:55:23.297100,2,Planet.Creation,Blue Player,39.0,61.0,8652.0,0,0,0,0,0,0
2020-03-11 09:55:27.645300,2,WhiteHole.SinglePlayer.Touch,Blue Player,37.0,68.0,,1,0,0,0,0,0
2020-03-11 09:55:28.895400,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,1,1,0,0,0,0
2020-03-11 09:55:28.929400,2,WhiteHole.SinglePlayer.Exit,Blue Player,37.0,68.0,,1,1,0,0,0,0
2020-03-11 09:55:28.939400,2,,,,,,0,1,0,0,0,0
2020-03-11 09:55:29.695400,2,WhiteHole.SinglePlayer.Touch,Blue Player,56.0,81.0,,1,1,0,0,0,0
2020-03-11 09:55:30.903500,2,Planet.SinglePlayer.Connection,Blue Player,54.0,77.0,5946.0,1,1,1,0,0,0
2020-03-11 09:55:33.187600,2,WhiteHole.SinglePlayer.Trigger,Blue Player,56.0,81.0,,1,1,1,0,0,0
2020-03-11 09:55:33.197600,2,,,,,,0,1,1,0,0,0
2020-03-11 09:55:33.203600,2,WhiteHole.SinglePlayer.Trigger,Red Player,83.0,43.0,,0,1,1,0,0,0
2020-03-11 09:55:33.213600,2,,,,,,0,0,1,0,0,0
2020-03-11 09:55:33.215600,2,WhiteHole.MultiPlayer.Trigger,,70.0,62.0,,0,0,1,0,0,0
2020-03-11 09:55:33.225600,2,,,,,,0,0,1,0,0,0
2020-03-11 09:55:34.796700,2,Planet.Creation,Blue Player,52.0,80.0,9146.0,0,0,1,0,0,0
2020-03-11 09:55:38.503900,2,Planet.SinglePlayer.Exit,Blue Player,50.0,71.0,5946.0,0,0,1,0,0,0
2020-03-11 09:55:38.513900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:55:48.286500,2,Asteroid.SinglePlayer.Connection,Red Player,45.0,41.0,,0,0,0,0,0,1
2020-03-11 09:55:51.402700,2,Asteroid.SinglePlayer.Connection,Blue Player,39.0,30.0,,0,0,0,0,1,1
2020-03-11 09:55:52.942800,2,Asteroid.SinglePlayer.Exit,Red Player,30.0,33.0,,0,0,0,0,1,1
2020-03-11 09:55:52.952800,2,,,,,,0,0,0,0,1,0
2020-03-11 09:55:52.961800,2,Asteroid.SinglePlayer.Exit,Blue Player,28.0,29.0,,0,0,0,0,1,0
2020-03-11 09:55:52.971800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:56:02.765300,2,WhiteHole.SinglePlayer.Touch,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:56:04.365400,2,WhiteHole.SinglePlayer.Exit,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:56:04.375400,2,,,,,,0,0,0,0,0,0
2020-03-11 09:56:04.515400,2,WhiteHole.SinglePlayer.Touch,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:56:08.004600,2,WhiteHole.SinglePlayer.Trigger,Blue Player,83.0,43.0,,1,0,0,0,0,0
2020-03-11 09:56:08.014600,2,,,,,,0,0,0,0,0,0
2020-03-11 09:56:09.582700,2,WhiteHole.SinglePlayer.Touch,Blue Player,56.0,81.0,,1,0,0,0,0,0
2020-03-11 09:56:11.405800,2,Asteroid.SinglePlayer.Connection,Red Player,39.0,52.0,,1,0,0,0,0,1
2020-03-11 09:56:13.082900,2,WhiteHole.SinglePlayer.Trigger,Blue Player,56.0,81.0,,1,0,0,0,0,1
2020-03-11 09:56:13.092900,2,,,,,,0,0,0,0,0,1
2020-03-11 09:56:19.433300,2,WhiteHole.SinglePlayer.Touch,Blue Player,37.0,68.0,,1,0,0,0,0,1
2020-03-11 09:56:22.941500,2,WhiteHole.SinglePlayer.Trigger,Blue Player,37.0,68.0,,1,0,0,0,0,1
2020-03-11 09:56:22.951500,2,,,,,,0,0,0,0,0,1
2020-03-11 09:56:25.411600,2,Asteroid.SinglePlayer.Exit,Red Player,72.0,39.0,,0,0,0,0,0,1
2020-03-11 09:56:25.421600,2,,,,,,0,0,0,0,0,0
2020-03-11 09:56:25.415600,2,Planet.SinglePlayer.Connection,Red Player,72.0,39.0,8080.0,0,0,0,1,0,0
2020-03-11 09:56:25.427600,2,Asteroid.SinglePlayer.Connection,Red Player,72.0,39.0,,0,0,0,1,0,1
2020-03-11 09:56:27.034700,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,1,0,1
2020-03-11 09:56:27.867800,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,0,0,1,0,1
2020-03-11 09:56:27.877800,2,,,,,,0,0,0,1,0,1
2020-03-11 09:56:28.316800,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,1,0,1
2020-03-11 09:56:30.359900,2,Asteroid.SinglePlayer.Exit,Red Player,79.0,35.0,,1,0,0,1,0,1
2020-03-11 09:56:30.369900,2,,,,,,1,0,0,1,0,0
2020-03-11 09:56:31.750000,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,0,0,1,0,0
2020-03-11 09:56:31.760000,2,,,,,,0,0,0,1,0,0
2020-03-11 09:56:34.025100,2,Planet.SinglePlayer.Exit,Red Player,71.0,33.0,8080.0,0,0,0,1,0,0
2020-03-11 09:56:34.035100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:01.252700,2,WhiteHole.SinglePlayer.Touch,Red Player,15.0,56.0,,0,1,0,0,0,0
2020-03-11 09:57:03.335800,2,WhiteHole.SinglePlayer.Touch,Blue Player,29.0,35.0,,1,1,0,0,0,0
2020-03-11 09:57:04.268900,2,WhiteHole.SinglePlayer.Exit,Blue Player,29.0,35.0,,1,1,0,0,0,0
2020-03-11 09:57:04.278900,2,,,,,,0,1,0,0,0,0
2020-03-11 09:57:04.769900,2,WhiteHole.SinglePlayer.Touch,Blue Player,43.0,15.0,,1,1,0,0,0,0
2020-03-11 09:57:08.275100,2,WhiteHole.SinglePlayer.Trigger,Red Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:57:08.285100,2,,,,,,1,0,0,0,0,0
2020-03-11 09:57:08.279100,2,WhiteHole.SinglePlayer.Trigger,Blue Player,43.0,15.0,,1,0,0,0,0,0
2020-03-11 09:57:08.289100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:08.286100,2,WhiteHole.MultiPlayer.Trigger,,29.0,36.0,,0,0,0,0,0,0
2020-03-11 09:57:08.296100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:17.503600,2,WhiteHole.SinglePlayer.Touch,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:57:20.993800,2,WhiteHole.SinglePlayer.Trigger,Blue Player,72.0,16.0,,1,0,0,0,0,0
2020-03-11 09:57:21.003800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:22.687900,2,WhiteHole.SinglePlayer.Touch,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 09:57:24.160000,2,Planet.SinglePlayer.Connection,Red Player,28.0,38.0,7358.0,0,1,0,1,0,0
2020-03-11 09:57:26.177100,2,WhiteHole.SinglePlayer.Trigger,Red Player,29.0,35.0,,0,1,0,1,0,0
2020-03-11 09:57:26.187100,2,,,,,,0,0,0,1,0,0
2020-03-11 09:57:26.656100,2,Planet.Creation,Red Player,35.0,46.0,11246.0,0,0,0,1,0,0
2020-03-11 09:57:34.110600,2,Planet.SinglePlayer.Exit,Red Player,34.0,56.0,7358.0,0,0,0,1,0,0
2020-03-11 09:57:34.120600,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:34.394600,2,Asteroid.SinglePlayer.Connection,Red Player,30.0,67.0,,0,0,0,0,0,1
2020-03-11 09:57:39.097800,2,Asteroid.SinglePlayer.Exit,Red Player,34.0,62.0,,0,0,0,0,0,1
2020-03-11 09:57:39.107800,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:39.100800,2,Planet.SinglePlayer.Connection,Red Player,34.0,62.0,7358.0,0,0,0,1,0,0
2020-03-11 09:57:40.196900,2,Planet.SinglePlayer.Connection,Blue Player,55.0,64.0,5998.0,0,0,1,1,0,0
2020-03-11 09:57:41.112000,2,Planet.SinglePlayer.Exit,Blue Player,53.0,68.0,5998.0,0,0,1,1,0,0
2020-03-11 09:57:41.122000,2,,,,,,0,0,0,1,0,0
2020-03-11 09:57:48.460400,2,Planet.SinglePlayer.Exit,Red Player,44.0,47.0,11246.0,0,0,0,1,0,0
2020-03-11 09:57:48.470400,2,,,,,,0,0,0,0,0,0
2020-03-11 09:57:52.056600,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:57:53.156600,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,1,1,0,0,0,0
2020-03-11 09:57:54.422700,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:57:54.432700,2,,,,,,0,1,0,0,0,0
2020-03-11 09:57:55.590800,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:57:58.256900,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:57:58.266900,2,,,,,,0,1,0,0,0,0
2020-03-11 09:57:59.112000,2,WhiteHole.SinglePlayer.Trigger,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:57:59.122000,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:01.391100,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:01.824100,2,Planet.Creation,Blue Player,23.0,61.0,11686.0,1,0,0,0,0,0
2020-03-11 09:58:02.091200,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:02.101200,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:03.845300,2,Planet.SinglePlayer.Connection,Blue Player,23.0,70.0,11686.0,0,0,1,0,0,0
2020-03-11 09:58:04.111300,2,Planet.SinglePlayer.Exit,Blue Player,23.0,61.0,11686.0,0,0,1,0,0,0
2020-03-11 09:58:04.121300,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:09.390600,2,WhiteHole.SinglePlayer.Touch,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:58:12.458800,2,WhiteHole.SinglePlayer.Touch,Blue Player,56.0,81.0,,1,1,0,0,0,0
2020-03-11 09:58:15.947000,2,WhiteHole.SinglePlayer.Trigger,Blue Player,56.0,81.0,,1,1,0,0,0,0
2020-03-11 09:58:15.957000,2,,,,,,0,1,0,0,0,0
2020-03-11 09:58:15.964000,2,WhiteHole.SinglePlayer.Trigger,Red Player,72.0,16.0,,0,1,0,0,0,0
2020-03-11 09:58:15.974000,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:15.975000,2,WhiteHole.MultiPlayer.Trigger,,64.0,48.0,,0,0,0,0,0,0
2020-03-11 09:58:15.985000,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:34.014000,2,Asteroid.SinglePlayer.Connection,Blue Player,50.0,47.0,,0,0,0,0,1,0
2020-03-11 09:58:35.484100,2,Asteroid.SinglePlayer.Exit,Blue Player,54.0,50.0,,0,0,0,0,1,0
2020-03-11 09:58:35.494100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:42.331500,2,Asteroid.SinglePlayer.Connection,Blue Player,59.0,70.0,,0,0,0,0,1,0
2020-03-11 09:58:42.536500,2,Asteroid.SinglePlayer.Exit,Blue Player,59.0,70.0,,0,0,0,0,1,0
2020-03-11 09:58:42.546500,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:44.549600,2,Planet.SinglePlayer.Connection,Blue Player,58.0,75.0,5946.0,0,0,1,0,0,0
2020-03-11 09:58:44.732600,2,Planet.SinglePlayer.Exit,Blue Player,50.0,71.0,5946.0,0,0,1,0,0,0
2020-03-11 09:58:44.742600,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:50.344900,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:50.376900,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:50.386900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:58:50.527900,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:54.018100,2,WhiteHole.SinglePlayer.Trigger,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:58:54.028100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:59:07.178900,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:59:10.684100,2,WhiteHole.SinglePlayer.Trigger,Red Player,83.0,43.0,,0,1,0,0,0,0
2020-03-11 09:59:10.694100,2,,,,,,0,0,0,0,0,0
2020-03-11 09:59:16.018400,2,Planet.SinglePlayer.Connection,Blue Player,71.0,37.0,8080.0,0,0,1,0,0,0
2020-03-11 09:59:17.301500,2,Planet.SinglePlayer.Exit,Blue Player,71.0,33.0,8080.0,0,0,1,0,0,0
2020-03-11 09:59:17.311500,2,,,,,,0,0,0,0,0,0
2020-03-11 09:59:24.212900,2,WhiteHole.SinglePlayer.Touch,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 09:59:24.763900,2,WhiteHole.SinglePlayer.Exit,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 09:59:24.773900,2,,,,,,0,0,0,0,0,0
2020-03-11 09:59:32.896400,2,WhiteHole.SinglePlayer.Touch,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 09:59:35.013500,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:59:38.097600,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:59:38.107600,2,,,,,,0,1,0,0,0,0
2020-03-11 09:59:38.518700,2,WhiteHole.SinglePlayer.Trigger,Red Player,29.0,35.0,,0,1,0,0,0,0
2020-03-11 09:59:38.528700,2,,,,,,0,0,0,0,0,0
2020-03-11 09:59:40.447800,2,Planet.Creation,Blue Player,59.0,47.0,13166.0,0,0,0,0,0,0
2020-03-11 09:59:49.615300,2,WhiteHole.SinglePlayer.Touch,Blue Player,15.0,56.0,,1,0,0,0,0,0
2020-03-11 09:59:52.564500,2,WhiteHole.SinglePlayer.Touch,Red Player,83.0,43.0,,1,1,0,0,0,0
2020-03-11 09:59:54.131600,2,WhiteHole.SinglePlayer.Exit,Blue Player,15.0,56.0,,1,1,0,0,0,0
2020-03-11 09:59:54.141600,2,,,,,,0,1,0,0,0,0
2020-03-11 09:59:56.052700,2,WhiteHole.SinglePlayer.Trigger,Red Player,83.0,43.0,,0,1,0,0,0,0
